Reference,Project_1,Project_2,Project_3,Stratum,Gear,Rep,Longitude,Latitude,StartDepth,Zone,Grid,Secchi_on_bottom,Secchi_depth,SAM,BottomVegCover,Seagrass_habitat_descriptor,Distance_to_edge,TotalShoreCover,Total_Over_Site,Intermittent_land,Dist_to_Shore,Dist_to_ShoreType,Dist_to_MHTM,BycatchQuantity,BankDistance,ShoreDistance,Historic_Reference,starttime,date,month,year,gr,effort,slope,Season,TBEP_seg,ScoreNumTaxa,ScoreShannon,ScoreTaxaSelect,ScoreTaxaBenthic,ScoreNumGuilds,TBNI_Score,sgyear,FLUCCSCODE,acres,areas,mngacre
TBM2012011007,AM,,,A,20,1,-82.5392,27.88275,0.8,B,115,YES,0.8,,100,,,100,,0,25,25,30,0.3,,,TBM12011007,11:09:00,10JAN2012,1,2012,20,1.4,,Winter,OTB,6,5,0,6,8,50,2014,9116,308.127367913464,26,2301.490096
TBM2012011008,AM,,,A,20,1,-82.5321,27.8849,0.3,A,103,YES,0.3,,80,,,100,,0,70,76,82,0,,,TBM12011008,11:30:00,10JAN2012,1,2012,20,1.4,,Winter,OTB,8,9,10,9,8,88,2014,9116,308.127367913464,26,2301.490096
TBM2012011201,AM,,,B,20,1,-82.473166,27.7553,1,C,234,YES,1,,0,,,,,0,99,99,99,0,,,TBM12011201,9:29:00,11JAN2012,1,2012,20,1.4,,Winter,MTB,3,6,7,3,5,48,2014,9116,1319.40533218915,6,20137.862998
TBM2012011205,AM,,,B,20,1,-82.3979,27.816683,0.6,C,168,YES,0.5,,0,,,100,,10,25,24,50,1,,,TBM12011205,11:54:00,11JAN2012,1,2012,20,1.4,,Winter,HB,0,0,0,0,0,0,2014,9113,571.749000652669,5,3521.78211
TBM2012011207,AM,,,B,20,1,-82.402016,27.8815,0.6,C,122,YES,0.6,,0,,,100,,10,,15,30,2,,,TBM12011207,13:00:00,11JAN2012,1,2012,20,1.4,,Winter,HB,8,5,3,7,5,56,2014,NA,NA,3,3127.9801709
TBM2012020301,AM,,,B,20,1,-82.624016,27.726916,0.7,B,260,YES,0.7,,0,,,100,,0,99,99,99,0,,,TBM12020301,8:20:00,01FEB2012,2,2012,20,1.4,,Winter,MTB,2,4,0,2,5,26,2014,9116,844.186201912535,17,7685.8332152
TBM2012020401,AM,,,B,20,1,-82.4614,27.911433,1.1,C,92,YES,1.1,,0,,,100,,0,6,6,6,4,,,TBM12020401,8:22:00,02FEB2012,2,2012,20,1.4,,Winter,HB,1,0,0,1,2,8,2014,NA,NA,2,6307.6176093
TBM2012020501,AM,,,B,20,1,-82.420716,27.7921,0.7,C,203,YES,0.7,,0,,,100,,0,99,99,99,0,,,TBM12020501,9:35:00,13FEB2012,2,2012,20,1.4,,Winter,MTB,1,0,3,1,2,14,2014,NA,NA,6,20137.862998
TBM2012020503,AM,,,B,20,1,-82.4376,27.83965,0.6,C,146,YES,0.6,,0,,,100,,0,7,7,7,1,,,TBM12020503,11:07:00,13FEB2012,2,2012,20,1.4,,Winter,HB,2,4,7,2,5,40,2014,NA,NA,29,2277.8200299
TBM2012020508,AM,,,A,20,1,-82.486033,27.719766,0.8,C,268,YES,0.8,,100,,,100,,10,30,28,99,0,,,TBM12020508,14:45:00,13FEB2012,2,2012,20,1.4,,Winter,MTB,5,0,3,5,8,42,2014,9116,1319.40533218915,6,20137.862998
TBM2012020509,AM,,,A,20,1,-82.464333,27.748383,0.8,C,254,YES,0.8,,80,,,100,,10,10,5,27,5,,,TBM12020509,15:37:00,13FEB2012,2,2012,20,1.4,,Winter,MTB,2,1,3,2,2,20,2014,NA,NA,6,20137.862998
TBM2012020601,AM,,,A,20,1,-82.58725,27.59555,1.1,E,383,YES,1,,100,,,100,,10,99,99,99,0.5,,,TBM12020601,8:51:00,14FEB2012,2,2012,20,1.4,,Winter,LTB,5,3,3,5,5,42,2014,9116,2678.34163177346,8,21773.055647
TBM2012020602,AM,,,B,20,1,-82.616366,27.57495,0.5,E,393,YES,0.5,,0,,,100,,10,99,99,99,0,,,TBM12020602,9:22:00,14FEB2012,2,2012,20,1.4,,Winter,LTB,2,3,3,2,5,30,2014,NA,NA,8,21773.055647
TBM2012020803,AM,,,B,20,1,-82.631233,27.798,0.6,B,191,YES,0.6,,0,,,100,0,0,5,5,5,0.1,,,TBM12020803,9:56:00,15FEB2012,2,2012,20,1.4,,Winter,MTB,8,3,7,5,8,62,2014,NA,NA,18,8914.5691846
TBM2012020805,AM,,,A,20,1,-82.590383,27.851383,0.8,B,126,YES,0.8,,100,,,100,,0,99,99,99,1,,,TBM12020805,11:57:00,15FEB2012,2,2012,20,1.4,,Winter,OTB,3,4,3,3,5,36,2014,9116,932.099063222926,19,8681.7103268
TBM2012020806,AM,,,A,20,1,-82.591116,27.870283,0.8,B,112,YES,0.8,,100,,,100,,0,99,99,99,0.5,,,TBM12020806,12:14:00,15FEB2012,2,2012,20,1.4,,Winter,OTB,6,5,0,7,8,52,2014,9116,932.099063222926,19,8681.7103268
TBM2012021001,AM,,,A,20,1,-82.62565,27.9941,0.8,A,18,YES,0.8,,100,,,100,,0,99,99,99,1,,,TBM12021001,8:22:00,23FEB2012,2,2012,20,1.4,,Winter,OTB,3,1,0,4,5,26,2014,9116,588.727204180646,24,9065.0167245
TBM2012021002,AM,,,B,20,1,-82.686916,28.023133,0.7,A,4,YES,0.7,,0,,,100,,0,15,15,20,0,,,TBM12021002,8:51:00,23FEB2012,2,2012,20,1.4,,Winter,OTB,5,8,7,5,8,66,2014,NA,NA,23,10324.219466
TBM2012021004,AM,,,A,20,1,-82.720316,27.954316,0.5,A,31,YES,0.5,,100,,,100,,0,80,81,99,0.1,,,TBM12021004,9:50:00,23FEB2012,2,2012,20,1.4,,Winter,OTB,5,4,10,5,8,64,2014,9113,531.616998492095,22,5889.9419909
TBM2012021008,AM,,,B,20,1,-82.591766,27.974166,0.8,A,28,YES,0.8,,0,,,100,,0,61,60,61,3,,,TBM12021008,12:19:00,23FEB2012,2,2012,20,1.4,,Winter,OTB,0,0,0,0,0,0,2014,9113,1365.78108330885,24,9065.0167245
TBM2012030104,AM,,,B,20,1,-82.652533,27.908033,0.6,A,81,YES,0.6,,2,,,100,,0,10,5,12,0,,,TBM12030104,10:58:00,01MAR2012,3,2012,20,1.4,,Winter,OTB,2,3,0,1,5,22,2014,9113,1105.77634882497,21,6230.095118
TBM2012030105,AM,,,A,20,1,-82.637333,27.8885,0.4,A,96,YES,0.4,,75,,,100,,0,15,10,15,0,,,TBM12030105,11:23:00,01MAR2012,3,2012,20,1.4,,Winter,OTB,2,2,3,2,5,28,2014,9113,768.637405756982,20,5436.0899314
TBM2012030106,AM,,,B,20,1,-82.6297,27.89945,1.1,A,97,YES,1.1,,10,,,,,0,99,99,99,0.3,,,TBM12030106,11:44:00,01MAR2012,3,2012,20,1.4,,Winter,OTB,0,0,0,0,0,0,2014,9113,768.637405756982,20,5436.0899314
TBM2012030107,AM,,,B,20,1,-82.54245,27.866166,0.9,B,129,YES,0.9,,5,,,,,0,99,99,99,0.2,,,TBM12030107,12:17:00,01MAR2012,3,2012,20,1.4,,Winter,OTB,1,0,3,1,2,14,2014,9113,90.8090501366864,26,2301.490096
TBM2012030108,AM,,,A,20,1,-82.5412,27.88825,0.8,A,102,YES,0.8,,65,,,100,,0,6,5,6,0.1,,,TBM12030108,12:36:00,01MAR2012,3,2012,20,1.4,,Winter,OTB,7,5,3,8,5,56,2014,9113,90.8090501366864,26,2301.490096
TBM2012030202,AM,,,B,20,1,-82.535566,27.69,1.1,E,303,YES,1,,0,,,100,,0,99,99,99,0.5,,,TBM12030202,9:33:00,05MAR2012,3,2012,20,1.4,,Winter,MTB,3,5,0,3,8,38,2014,9113,1214.36792920817,7,12684.447768
TBM2012030203,AM,,,B,20,1,-82.502983,27.718766,0.9,C,267,YES,0.9,,0,,,100,,0,99,99,99,0,,,TBM12030203,10:00:00,05MAR2012,3,2012,20,1.4,,Winter,MTB,0,0,0,0,0,0,2014,NA,NA,7,12684.447768
TBM2012030308,AM,,,A,20,1,-82.633416,27.724516,0.9,B,259,YES,0.9,,100,,,100,,0,99,99,99,0.1,,,TBM12030308,12:46:00,05MAR2012,3,2012,20,1.4,,Winter,MTB,5,4,0,5,5,38,2014,9116,844.186201912535,17,7685.8332152
TBM2012030310,AM,,,A,20,1,-82.62765,27.75515,0.6,B,225,YES,0.6,,90,,,0,,0,99,,99,0,,,TBM12030310,13:47:00,05MAR2012,3,2012,20,1.4,,Winter,MTB,1,0,3,1,2,14,2014,9113,264.69074370366,17,7685.8332152
TBM2012030602,AM,,,B,20,1,-82.612316,27.586966,1.1,E,382,YES,1.1,,0,,,100,,0,99,99,99,0.1,,,TBM12030602,9:15:00,14MAR2012,3,2012,20,1.4,,Winter,LTB,0,0,0,0,0,0,2014,NA,NA,8,21773.055647
TBM2012030606,AM,,,A,20,1,-82.673133,27.5199,0.9,E,421,YES,0.9,,95,,,90,,0,20,15,22,0.3,,,TBM12030606,12:35:00,14MAR2012,3,2012,20,1.4,,Winter,LTB,8,4,7,8,8,70,2014,9116,1897.89785851765,10,9928.7089733
TBM2012030701,AM,,,B,20,1,-82.446516,27.908116,0.8,C,93,YES,0.8,,0,,,100,,0,65,64,66,0.1,,,TBM12030701,9:14:00,15MAR2012,3,2012,20,1.4,,Winter,HB,0,0,0,0,0,0,2014,NA,NA,2,6307.6176093
TBM2012030706,AM,,,B,20,1,-82.4861,27.7423,1.2,C,252,YES,1,,10,,,,,0,99,99,99,0.1,,,TBM12030706,12:30:00,15MAR2012,3,2012,20,1.4,,Winter,MTB,1,0,0,1,2,8,2014,9113,1238.72184264835,6,20137.862998
TBM2012030803,AM,,,A,20,1,-82.420316,27.791783,0.6,C,203,YES,0.6,,100,,,100,,0,52,50,52,0,,,TBM12030803,10:46:00,20MAR2012,3,2012,20,1.4,,Winter,MTB,2,4,0,2,5,26,2014,NA,NA,6,20137.862998
TBM2012030805,AM,,,A,20,1,-82.400683,27.825816,1,C,167,YES,1,,80,,,,,0,99,99,99,0.3,,,TBM12030805,12:15:00,20MAR2012,3,2012,20,1.4,,Winter,HB,3,3,0,3,5,28,2014,9113,571.749000652669,5,3521.78211
TBM2012030903,AM,,,B,20,1,-82.584183,27.837516,0.6,B,139,YES,0.6,,10,,,100,,0,99,99,99,0.3,,,TBM12030903,10:40:00,08MAR2012,3,2012,20,1.4,,Winter,OTB,2,5,3,3,5,36,2014,9113,719.036339239076,19,8681.7103268
TBM2012040103,AM,,,A,20,1,-82.6279,27.755483,0.8,B,225,YES,0.8,,50,,,0,,0,99,,99,0.1,,,TBM12040103,9:59:00,02APR2012,4,2012,20,1.4,,Spring,MTB,2,4,0,3,7,32,2014,9113,264.69074370366,17,7685.8332152
TBM2012040104,AM,,,B,20,1,-82.603533,27.802983,0.8,B,174,YES,0.8,,0,,,100,,0,99,99,99,0,,,TBM12040104,10:52:00,02APR2012,4,2012,20,1.4,,Spring,MTB,0,0,0,0,0,0,2014,NA,NA,18,8914.5691846
TBM2012040209,AM,,,B,20,1,-82.656816,27.535016,1.3,E,412,YES,1.3,,0,,,,,0,99,99,99,0,,,TBM12040209,13:50:00,02APR2012,4,2012,20,1.4,,Spring,LTB,0,0,0,0,0,0,2014,9113,1534.9991586155,8,21773.055647
TBM2012040304,AM,,,B,20,1,-82.420016,27.937133,1.1,C,58,YES,1.1,,0,,,100,,0,99,99,99,0.1,,,TBM12040304,10:26:00,11APR2012,4,2012,20,1.4,,Spring,HB,1,0,0,1,2,8,2014,NA,NA,1,2562.9620252
TBM2012040404,AM,,,B,20,1,-82.632766,27.891583,0.5,A,97,YES,0.5,,10,,,100,,10,62,60,99,0.1,,,TBM12040404,10:47:00,17APR2012,4,2012,20,1.4,,Spring,OTB,0,0,3,1,0,8,2014,NA,NA,20,5436.0899314
TBM2012040405,AM,,,A,20,1,-82.627133,27.90965,0.9,A,83,YES,0.9,,100,,,80,,0,66,65,67,0,,,TBM12040405,11:04:00,17APR2012,4,2012,20,1.4,,Spring,OTB,1,4,0,2,3,20,2014,9116,639.448756012184,20,5436.0899314
TBM2012040408,AM,,,B,20,1,-82.539383,27.8679,1.2,B,115,YES,1,,5,,,100,,,99,99,99,0,,,TBM12040408,12:31:00,17APR2012,4,2012,20,1.4,,Spring,OTB,0,0,0,0,0,0,2014,9113,90.8090501366864,26,2301.490096
TBM2012040409,AM,,,A,20,1,-82.5319,27.8856,0.9,A,103,YES,0.9,,100,,,100,,0,60,58,61,0.1,,,TBM12040409,12:58:00,17APR2012,4,2012,20,1.4,,Spring,OTB,9,7,7,9,7,78,2014,9116,308.127367913464,26,2301.490096
TBM2012040703,AM,,,A,20,1,-82.555916,27.646683,1.2,E,350,YES,1,,100,,,100,,0,99,99,99,2,,,TBM12040703,10:40:00,04APR2012,4,2012,20,1.4,,Spring,LTB,5,1,0,5,3,28,2014,9116,1638.75220096717,7,12684.447768
TBM2012040905,AM,,,B,20,1,-82.66665,28.0181,0.6,A,6,YES,0.6,,0,,,100,,0,20,20,24,0.5,,,TBM12040905,11:22:00,17APR2012,4,2012,20,1.4,,Spring,OTB,5,8,3,5,7,56,2014,NA,NA,23,10324.219466
TBM2012041002,AM,,,B,20,1,-82.435916,27.8639,0.9,C,133,YES,0.9,,0,,,80,,0,15,18,19,0,,,TBM12041002,9:02:00,12APR2012,4,2012,20,1.4,,Spring,HB,1,0,0,1,2,8,2014,NA,NA,29,2277.8200299
TBM2012041004,AM,,,B,20,1,-82.505333,27.8194,0.9,C,161,YES,0.9,,5,,,100,,0,99,99,99,0.1,,,TBM12041004,9:58:00,12APR2012,4,2012,20,1.4,,Spring,MTB,0,0,0,0,0,0,2014,9113,636.908788817028,27,11366.086965
TBM2012041005,AM,,,A,20,1,-82.528316,27.833633,0.7,B,143,YES,0.7,,60,,,100,,10,15,14,18,0.5,,,TBM12041005,10:21:00,12APR2012,4,2012,20,1.4,,Spring,MTB,4,9,3,5,3,48,2014,9113,636.908788817028,27,11366.086965
TBM2012041006,AM,,,A,20,1,-82.481183,27.709916,1,C,288,YES,1,,50,,,100,,0,20,12,21,0,,,TBM12041006,11:06:00,12APR2012,4,2012,20,1.4,,Spring,MTB,8,7,10,8,7,80,2014,9113,1238.72184264835,6,20137.862998
TBM2012041009,AM,,,A,20,1,-82.47275,27.750016,1.2,C,234,YES,1.2,,90,,,0,,0,99,,99,0.7,,,TBM12041009,12:39:00,12APR2012,4,2012,20,1.4,,Spring,MTB,6,5,3,6,7,54,2014,9116,1319.40533218915,6,20137.862998
TBM2012050302,AM,,,A,20,1,-82.721866,27.936833,0.5,A,43,YES,0.5,,60,,,100,,0,65,60,99,0.5,,,TBM12050302,9:20:00,02MAY2012,5,2012,20,1.4,,Spring,OTB,9,8,0,8,10,70,2014,9113,531.616998492095,22,5889.9419909
TBM2012050303,AM,,,B,20,1,-82.673483,27.911816,0.6,A,80,YES,0.6,,0,,,100,,0,25,20,55,0.1,,,TBM12050303,9:25:00,02MAY2012,5,2012,20,1.4,,Spring,OTB,2,5,0,2,3,24,2014,NA,NA,21,6230.095118
TBM2012050402,AM,,,A,20,1,-82.545066,27.666266,1.2,E,338,YES,1.2,,100,,,100,,10,99,99,99,0.2,,,TBM12050402,9:52:00,07MAY2012,5,2012,20,1.4,,Spring,MTB,4,3,0,5,7,38,2014,9116,1638.75220096717,7,12684.447768
TBM2012050404,AM,,,B,20,1,-82.570666,27.6248,1,E,361,YES,1,,0,,,100,,10,99,99,99,0,,,TBM12050404,11:16:00,07MAY2012,5,2012,20,1.4,,Spring,LTB,0,0,0,0,0,0,2014,9113,1534.9991586155,8,21773.055647
TBM2012050507,AM,,,A,20,1,-82.5311,27.876716,0.9,B,116,YES,0.9,,95,,,100,,0,45,40,48,1.5,,,TBM12050507,13:57:00,08MAY2012,5,2012,20,1.4,,Spring,OTB,6,8,0,6,7,54,2014,9113,90.8090501366864,26,2301.490096
TBM2012050508,AM,,,A,20,1,-82.540816,27.86395,0.9,B,129,YES,0.9,,95,,,100,,0,7,6,7,1,,,TBM12050508,14:18:00,08MAY2012,5,2012,20,1.4,,Spring,OTB,4,9,0,5,0,36,2014,9116,308.127367913464,26,2301.490096
TBM2012050801,AM,,,B,20,1,-82.628666,27.718583,0.7,B,260,YES,0.7,,10,,,70,,0,99,99,99,0.1,,,TBM12050801,7:57:00,10MAY2012,5,2012,20,1.4,,Spring,MTB,2,2,0,3,3,20,2014,9116,844.186201912535,17,7685.8332152
TBM2012050905,AM,,,B,20,1,-82.602266,27.792633,0.7,B,192,YES,0.6,,10,,,100,,0,99,99,99,0,,,TBM12050905,10:47:00,10MAY2012,5,2012,20,1.4,,Spring,MTB,1,3,0,1,3,16,2014,9116,466.777923333902,18,8914.5691846
TBM2012051005,AM,,,B,20,1,-82.414466,27.951716,0.6,C,472,YES,0.6,,0,,,100,,0,50,25,50,1,,,TBM12051005,11:53:00,03MAY2012,5,2012,20,1.4,,Spring,HB,2,3,0,2,2,18,2014,NA,NA,1,2562.9620252
TBM2012051108,AM,,,A,20,1,-82.673316,27.521866,1.2,E,421,YES,0.8,,80,,,100,,0,99,99,99,0.5,,,TBM12051108,13:55:00,08MAY2012,5,2012,20,1.4,,Spring,LTB,3,2,0,4,3,24,2014,NA,NA,10,9928.7089733
TBM2012051205,AM,,,B,20,1,-82.417266,27.805183,0.8,C,185,YES,0.8,,0,,,100,,0,99,99,99,0,,,TBM12051205,11:05:00,09MAY2012,5,2012,20,1.4,,Spring,HB,1,0,0,1,2,8,2014,NA,NA,6,20137.862998
TBM2012051207,AM,,,B,20,1,-82.413666,27.7892,0.8,C,204,YES,0.8,,0,,,100,,0,99,99,99,0.1,,,TBM12051207,12:33:00,09MAY2012,5,2012,20,1.4,,Spring,MTB,3,6,3,3,10,50,2014,NA,NA,6,20137.862998
TBM2012051208,AM,,,B,20,1,-82.46335,27.751033,1,C,235,YES,0.8,,0,,,100,,10,99,25,99,1,,,TBM12051208,13:24:00,09MAY2012,5,2012,20,1.4,,Spring,MTB,2,6,0,1,7,32,2014,9116,1319.40533218915,6,20137.862998
TBM2012051209,AM,,,A,20,1,-82.466766,27.749683,1.2,C,253,YES,1.2,,90,,,100,,10,,25,60,1,,,TBM12051209,14:45:00,09MAY2012,5,2012,20,1.4,,Spring,MTB,8,9,7,9,7,80,2014,9121,63.5436604065342,6,20137.862998
TBM2012051301,AM,,,B,20,1,-82.677533,27.99665,1.2,A,15,YES,1.2,,0,,,100,,0,99,99,99,0.5,,,TBM12051301,8:12:00,21MAY2012,5,2012,20,1.4,,Spring,OTB,1,4,0,1,3,18,2014,NA,NA,23,10324.219466
TBM2012051303,AM,,,A,20,1,-82.635666,27.993716,0.8,A,17,YES,0.8,,60,,,,,0,99,99,99,0.3,,,TBM12051303,9:42:00,21MAY2012,5,2012,20,1.4,,Spring,OTB,0,0,0,1,0,2,2014,9113,1365.78108330885,24,9065.0167245
TBM2012060103,AM,,,B,20,1,-82.683133,27.97155,1.5,A,23,YES,1.5,,0,,,100,,0,99,99,99,0,,,TBM12060103,10:05:00,04JUN2012,6,2012,20,1.4,,Summer,OTB,0,0,0,0,0,0,2014,NA,NA,23,10324.219466
TBM2012060104,AM,,,A,20,1,-82.68335,27.994483,0.5,A,14,YES,0.5,,95,,,100,,0,42,10,42,7,,,TBM12060104,10:34:00,04JUN2012,6,2012,20,1.4,,Summer,OTB,2,5,0,3,0,20,2014,9116,440.865920338039,23,10324.219466
TBM2012060109,AM,,,B,20,1,-82.5477,27.9527,0.8,A,42,YES,0.8,,0,,,100,,10,52,50,52,0.3,,,TBM12060109,13:40:00,04JUN2012,6,2012,20,1.4,,Summer,OTB,1,3,2,0,3,18,2014,9113,463.682226488316,25,6527.2609432
TBM2012060302,AM,,,A,20,1,-82.6536,27.917416,1,A,64,YES,1,,50,,,,,0,99,99,99,0,,,TBM12060302,9:09:00,04JUN2012,6,2012,20,1.4,,Summer,OTB,4,8,2,4,10,56,2014,9116,1081.08887860789,21,6230.095118
TBM2012060504,AM,,,A,20,1,-82.514033,27.698433,1,E,305,NO,0.8,,100,,,100,,10,,30,60,5,,,TBM12060504,10:45:00,28JUN2012,6,2012,20,1.4,,Summer,MTB,8,8,5,7,10,76,2014,9116,1638.75220096717,7,12684.447768
TBM2012060505,AM,,,B,20,1,-82.526033,27.693216,1,E,304,YES,1,,5,,,100,,,99,99,99,0.2,,,TBM12060505,11:14:00,28JUN2012,6,2012,20,1.4,,Summer,MTB,5,9,8,5,7,68,2014,9116,1638.75220096717,7,12684.447768
TBM2012060605,AM,,,B,20,1,-82.719466,27.526316,1,E,418,YES,1,,0,,,100,,0,10,10,10,0,,,TBM12060605,10:10:00,22JUN2012,6,2012,20,1.4,,Summer,LTB,0,0,0,0,0,0,2014,NA,NA,10,9928.7089733
TBM2012060807,AM,,,A,20,1,-82.622116,27.7819,1,B,208,YES,1,,50,,,,0,0,99,,99,0.2,,,TBM12060807,11:47:00,07JUN2012,6,2012,20,1.4,,Summer,MTB,7,8,8,7,10,80,2014,NA,NA,18,8914.5691846
TBM2012060901,AM,,,B,20,1,-82.4392,27.82235,1,C,165,YES,1,,0,,,100,,0,6,5,7,0,,,TBM12060901,8:37:00,18JUN2012,6,2012,20,1.4,,Summer,HB,0,0,0,0,0,0,2014,NA,NA,29,2277.8200299
TBM2012060902,AM,,,B,20,1,-82.485216,27.741783,1.2,C,252,YES,1.2,,0,,,100,,0,99,99,99,0.1,,,TBM12060902,9:21:00,18JUN2012,6,2012,20,1.4,,Summer,MTB,0,0,0,0,0,0,2014,9113,1238.72184264835,6,20137.862998
TBM2012060903,AM,,,A,20,1,-82.490066,27.73775,1.3,C,252,YES,1.3,,100,,,100,,0,99,99,99,0.2,,,TBM12060903,9:45:00,18JUN2012,6,2012,20,1.4,,Summer,MTB,8,10,2,6,10,72,2014,9116,1319.40533218915,6,20137.862998
TBM2012060905,AM,,,A,20,1,-82.407233,27.86725,1.3,C,122,YES,1.3,,50,,,,,0,99,99,99,0.2,,,TBM12060905,11:15:00,18JUN2012,6,2012,20,1.4,,Summer,HB,5,8,2,5,7,54,2014,9113,241.153042257465,3,3127.9801709
TBM2012061001,AM,,,B,20,1,-82.563133,27.832083,0.9,B,158,YES,0.9,,0,,,,,,99,99,99,0.5,,,TBM12061001,8:18:00,15JUN2012,6,2012,20,1.4,,Summer,OTB,0,0,0,0,0,0,2014,NA,NA,27,11366.086965
TBM2012061004,AM,,,A,20,1,-82.600733,27.828083,1,B,155,YES,1,,80,,,,,,99,99,99,0,,,TBM12061004,11:24:00,15JUN2012,6,2012,20,1.4,,Summer,MTB,10,9,10,10,10,98,2014,NA,NA,19,8681.7103268
TBM2012061005,AM,,,B,20,1,-82.600083,27.808716,0.9,B,174,YES,0.9,,10,,,100,,,8,8,8,0.2,,,TBM12061005,12:13:00,15JUN2012,6,2012,20,1.4,,Summer,MTB,6,9,5,6,7,66,2014,9113,272.416397446798,18,8914.5691846
TBM2012064301,AR,AM,,B,20,1,-82.424516,27.9294,0.8,C,77,YES,0.8,,0,,,100,,0,10,6,12,4,,,TBM12064301,8:20:00,12JUN2012,6,2012,20,1.4,,Summer,HB,7,6,2,9,7,62,2014,NA,NA,1,2562.9620252
TBM2012070102,AM,,,B,20,1,-82.393133,27.83695,0.6,C,149,YES,0.6,,0,,,100,,10,,45,99,0.3,,,TBM12070102,9:08:00,06JUL2012,7,2012,20,1.4,,Summer,HB,1,2,2,0,3,16,2014,NA,NA,5,3521.78211
TBM2012070103,AM,,,B,20,1,-82.405283,27.8282,1,C,167,YES,1,,0,,,100,,0,99,99,99,0,,,TBM12070103,9:27:00,06JUL2012,7,2012,20,1.4,,Summer,HB,0,0,0,0,0,0,2014,NA,NA,5,3521.78211
TBM2012070104,AM,,,B,20,1,-82.3964,27.814816,0.8,C,187,YES,0.8,,10,,,100,,0,52,50,60,0,,,TBM12070104,9:53:00,06JUL2012,7,2012,20,1.4,,Summer,HB,1,6,0,2,3,24,2014,NA,NA,5,3521.78211
TBM2012070105,AM,,,A,20,1,-82.429283,27.782966,1.1,C,220,YES,1.1,,70,,,100,,0,20,20,23,0,,,TBM12070105,11:29:00,06JUL2012,7,2012,20,1.4,,Summer,MTB,0,0,0,0,0,0,2014,9113,1238.72184264835,6,20137.862998
TBM2012070106,AM,,,A,20,1,-82.482983,27.876383,1.2,C,118,YES,1.2,,90,,,100,,0,99,99,99,0,,,TBM12070106,12:03:00,06JUL2012,7,2012,20,1.4,,Summer,HB,1,6,0,1,3,22,2014,NA,NA,4,4539.4638881
TBM2012070206,AM,,,B,20,1,-82.6997,27.630416,1.1,D,354,YES,1.1,,0,,,30,,0,99,99,99,0,,,TBM12070206,11:19:00,03JUL2012,7,2012,20,1.4,,Summer,LTB,2,6,0,3,7,36,2014,9113,990.844764534504,12,18816.122087
TBM2012070601,AM,,,A,20,1,-82.62145,27.779866,1,B,208,YES,0.9,,100,,,100,,0,99,99,99,0,,,TBM12070601,7:44:00,12JUL2012,7,2012,20,1.4,,Summer,MTB,4,3,0,3,10,40,2014,9116,466.777923333902,18,8914.5691846
TBM2012070603,AM,,,B,20,1,-82.601883,27.793833,1.1,B,192,YES,1,,10,,,100,,0,99,99,99,0.1,,,TBM12070603,8:54:00,12JUL2012,7,2012,20,1.4,,Summer,MTB,2,6,2,3,7,40,2014,9116,466.777923333902,18,8914.5691846
TBM2012070605,AM,,,A,20,1,-82.590016,27.828566,0.7,B,156,YES,0.7,,95,,,80,,0,15,13,19,0.5,,,TBM12070605,9:55:00,12JUL2012,7,2012,20,1.4,,Summer,MTB,3,7,0,2,10,44,2014,9116,932.099063222926,19,8681.7103268
TBM2012070607,AM,,,B,20,1,-82.6126,27.880933,1.2,B,111,YES,1.2,,5,,,100,,0,99,99,99,0,,,TBM12070607,11:10:00,12JUL2012,7,2012,20,1.4,,Summer,OTB,0,0,0,0,0,0,2014,9116,639.448756012184,20,5436.0899314
TBM2012071104,AM,,,A,20,1,-82.6633,27.917466,1.4,A,64,YES,1.2,,40,,,100,,,99,99,99,0,,,TBM12071104,10:08:00,17JUL2012,7,2012,20,1.4,,Summer,OTB,2,3,2,3,3,26,2014,9116,1081.08887860789,21,6230.095118
TBM2012071106,AM,,,B,20,1,-82.677383,28.009616,1.2,A,9,NO,1,,0,,,100,0,0,10,10,11,0,,,TBM12071106,11:29:00,17JUL2012,7,2012,20,1.4,,Summer,OTB,5,5,8,5,7,60,2014,NA,NA,23,10324.219466
TBM2012071202,AM,,,B,20,1,-82.631316,27.55495,1,E,404,YES,1,,0,,,90,,0,99,99,99,0.1,,,TBM12071202,9:28:00,09JUL2012,7,2012,20,1.4,,Summer,LTB,2,7,3,2,7,42,2014,NA,NA,8,21773.055647
TBM2012071203,AM,,,B,20,1,-82.595616,27.57295,1.1,E,394,YES,1,,0,,,100,,0,99,99,99,0,,,TBM12071203,9:54:00,09JUL2012,7,2012,20,1.4,,Summer,LTB,2,6,3,2,7,40,2014,NA,NA,8,21773.055647
TBM2012071301,AM,,,A,20,1,-82.54635,27.94325,0.7,A,54,YES,0.7,,85,,,100,,0,10,8,15,5,,,TBM12071301,10:10:00,18JUL2012,7,2012,20,1.4,,Summer,OTB,6,9,8,8,7,76,2014,9116,776.924374116502,25,6527.2609432
TBM2012071302,AM,,,A,20,1,-82.5645,27.961366,1.2,A,41,YES,1.2,,80,,,100,,0,99,99,99,1,,,TBM12071302,10:46:00,18JUL2012,7,2012,20,1.4,,Summer,OTB,4,7,2,5,7,50,2014,9116,776.924374116502,25,6527.2609432
